epoch,episode,reward
232,1,-1.122164198593619
232,2,-0.2894034216102719
232,3,-1.4665947150511358
232,4,-0.029882796806022384
232,5,-1.7896946339879647
232,6,-0.5926523330891401
232,7,-1.7003740818626598
232,8,-4.911517551101053
232,9,-0.4484679513341977
233,0,-0.7162032699503483
233,1,-0.0900504427935377
233,2,-1.645768454553893
233,3,-3.846791465046232
233,4,-1.6908592688908828
233,5,-2.168170187399005
233,6,-0.21201351768777654
233,7,-0.8497996263163375
233,8,-2.5932094438396147
233,9,-0.572990075938689
234,0,-2.6198567767998338
234,1,-0.5929147582504946
234,2,-0.9982289114596586
234,3,-1.463708477986388
234,4,-2.900354586733716
234,5,-1.5077461113644017
234,6,-2.0219085238412533
234,7,-0.08438531369931565
234,8,-0.3763444632106592
234,9,-2.18951679730816
235,0,-0.9317589344809556
235,1,-2.9204818686329777
235,2,-2.2245047875350625
235,3,-1.1740965891987567
235,4,-1.6638960654822912
235,5,-0.21520397879723802
235,6,-1.9292345795568275
235,7,-0.4528725244297299
235,8,-1.076445924304945
235,9,-0.3294428854025566
236,0,-1.1876727008713939
236,1,-0.6576186243831452
236,2,-0.3314496213571938
236,3,-0.6993331685606766
236,4,-0.5103734433418218
236,5,-0.1770371957059853
236,6,-0.7583622361055631
236,7,-1.882337157277083
236,8,-1.1586833593522112
236,9,-2.7988105918657205
237,0,-3.396974660567255
237,1,-3.0964051393004275
237,2,-2.7266991413995445
237,3,-0.4637097512579982
237,4,-0.9966563128701647
237,5,-0.4659883188867974
237,6,-0.90431227343763
237,7,-2.280816673413937
237,8,-0.2767567922302824
237,9,-0.7591680144655877
238,0,-0.3713742945129519
238,1,-2.4570892500933423
238,2,-0.91430536901135
238,3,-1.36758396298755
238,4,-0.36228339303352214
238,5,-3.34313041531004
238,6,-0.7667532960528988
238,7,-1.1651196578219787
238,8,-0.8310735972088762
238,9,-0.07006069366801249
239,0,-1.4919901367678168
239,1,-2.271997888473966
239,2,-0.584800915194674
239,3,-3.7208847666720626
239,4,-1.3652578560036954
239,5,-5.025066964601963
239,6,-0.19466078675778287
239,7,-2.359411573278781
239,8,-2.8609281641236306
239,9,-1.6600646414496898
240,0,-0.11891989377965341
240,1,-0.7606800319978384
240,2,-0.09262756873053023
240,3,-2.805738302852841
240,4,-3.4187311004771685
240,5,-1.5925556207661424
240,6,-0.7204779455056155
240,7,-2.524581871832904
240,8,-3.6557316145068324
240,9,-0.05120307126915554
241,0,-2.997317486685975
241,1,-2.9020411253054768
241,2,-2.8349495127928646
241,3,-1.5215702670655171
241,4,-3.6625424281993086
241,5,-0.14220014685226048
241,6,-1.4620956520460293
241,7,-0.9856945452762124
241,8,-1.919231553867609
241,9,-3.3651357869089304
242,0,-3.047941942767916
242,1,-1.1505261813709082
242,2,-0.4615359474125945
242,3,-2.0079276274846514
242,4,-3.6467920766021735
242,5,-0.1807924189092065
242,6,-2.428620394755857
242,7,-0.38381306009908833
242,8,-1.0278801402363944
242,9,-0.033847474696422075
243,0,-1.0892421639803114
243,1,-3.558118016531882
243,2,-0.7532884449973413
243,3,-1.868131995399159
243,4,-0.052500139543885556
243,5,-0.9539682846786879
243,6,-4.123955313384056
243,7,-5.008615216948403
243,8,-0.671288754207171
243,9,-0.12082752164635022
244,0,-5.0290938219258265
244,1,-3.934344351009461
244,2,-3.404848736866865
244,3,-1.9831479233038314
244,4,-1.6893763119592122
244,5,-0.9864696766669581
244,6,-3.242490133740139
244,7,-0.1629501928396158
244,8,-1.2127845919810105
244,9,-4.138409790420683
245,0,-0.838750072640253
245,1,-0.6841998986572629
245,2,-0.6579422120852285
245,3,-0.11720508644229581
245,4,-2.0169273642192205
245,5,-0.4260169504268522
245,6,-0.35379285620023604
245,7,-4.296959980397499
245,8,-0.29321407439041364
245,9,-0.9222405260936306
246,0,-0.5638303003799545
246,1,-3.494089878039939
246,2,-0.8545170061822438
246,3,-0.26488817999159575
246,4,-5.376344043312393
246,5,-0.47485176715741906
246,6,-1.8294469918243639
246,7,-4.839428405466805
246,8,-0.14907435421299933
246,9,-3.522550144003379
247,0,-2.246823163119251
247,1,-0.6251170324101092
247,2,-0.2753154702350775
247,3,-0.5170842920390352
247,4,-0.4290057457655162
247,5,-3.5210811711471264
247,6,-0.30108586936060555
247,7,-0.49824701160342677
247,8,-3.527991718904072
247,9,-3.681249503964592
248,0,-0.21028265538488233
248,1,-1.3764281211959877
248,2,-0.3529176652013355
248,3,-1.2833501109873975
248,4,-3.264048183714425
248,5,-2.9182864311440393
248,6,-1.4730829043665385
248,7,-1.2673233586196582
248,8,-0.5959523662352532
248,9,-0.47813641888167985
249,0,-0.9266854493865775
249,1,-1.8645980899894496
249,2,-0.1818581988559621
249,3,-1.6571164367185893
249,4,-0.2535788225122465
249,5,-4.531798162123527
249,6,-1.5921712531070005
249,7,-0.9171063173196216
249,8,-1.7597084611022777
249,9,-1.365278870197365
250,0,-1.4312745389306187
250,1,-0.558220967346189
250,2,-0.49723075208261797
250,3,-1.1071762167547647
250,4,-0.326683512587528
250,5,-0.14741284890030745
250,6,-0.8241083525347449
250,7,-0.4623298402221778
250,8,-0.3486663088162036
250,9,-2.8652074573514015
251,0,-0.6786749402964634
251,1,-0.7720665212601093
251,2,-2.060402814463585
251,3,-6.728015282046491
251,4,-0.872402173749948
251,5,-4.422640392229898
251,6,-1.5976978208713875
251,7,-0.2122043466381014
251,8,-2.8635443187886493
251,9,-0.39935380583648794
252,0,-1.3263423946068593
252,1,-0.7326891933428011
252,2,-0.6381631563563173
252,3,-1.4499465560129199
252,4,-0.8446702382938045
252,5,-3.0247937742858686
252,6,-1.3686539390854566
252,7,-0.95028705443169
252,8,-4.767373665470501
252,9,-0.23093016043861475
253,0,-0.8153396992163155
253,1,-3.0138450886315393
253,2,-1.8878894115806588
253,3,-0.8876980265827342
253,4,-0.787442710682463
253,5,-0.26912500339068385
253,6,-0.24293332510714946
253,7,-2.2755036779580244
253,8,-0.0482815022044236
253,9,-0.9100111776068747
254,0,-0.3851194999874517
254,1,-2.468217863659799
254,2,-2.3149883566420986
254,3,-1.918272224241602
254,4,-0.14389759351072245
254,5,-1.6159636653624918
254,6,-3.4642437755113615
254,7,-0.08077011205993553
254,8,-0.032740111129809214
254,9,-2.704795498860967
255,0,-2.2239118506480704
255,1,-0.887078395350747
255,2,-4.084220211193989
255,3,-2.425432861983462
255,4,-2.3085779836034215
255,5,-2.742430366960599
255,6,-0.8651785226768345
255,7,-0.03090568857419949
255,8,-1.1681207183515427
255,9,-0.4355528801596521
256,0,-3.481993186936514
256,1,-0.15649638406069233
256,2,-2.588669711401039
256,3,-2.06677854913982
256,4,-0.4735738915953977
256,5,-1.2510298858329547
256,6,-1.899142461912267
256,7,-0.8688578525644769
256,8,-0.6965771311441006
256,9,-4.171548701757959
257,0,-1.688977559551157
257,1,-0.7345307218193549
257,2,-1.4895855937112523
257,3,-2.0079951493205184
257,4,-0.34415723230091894
257,5,-2.208556954497996
257,6,-1.6482228577218163
257,7,-3.6990856725691263
257,8,-0.7876004217264707
257,9,-2.7017125971759235
258,0,-0.9965093221485367
258,1,-2.064884122906775
258,2,-0.8444451948122645
258,3,-1.851344854573075
258,4,-0.3600641032582159
258,5,-0.6268016226873554
258,6,-0.8136510839816864
258,7,-3.403566550505197
258,8,-1.9533460909438312
258,9,-3.7344793039886106
259,0,-1.034115827590474
259,1,-1.0277006901582013
259,2,-1.0224506550553827
259,3,-3.380105789666751
259,4,-1.8581987778940612
259,5,-0.8036075195339686
259,6,-1.0592349837029245
259,7,-0.9820485043372816
259,8,-4.040710534082181
259,9,-0.9805520483964402
260,0,-0.43693368660595344
260,1,-0.9700955648287324
260,2,-0.610003086071565
260,3,-0.7718943679083701
260,4,-0.8417866986094136
260,5,-2.216892703518082
260,6,-1.6542393404707625
260,7,-2.0613628262169112
260,8,-1.336022570643133
260,9,-1.0877335953456437
261,0,-3.0384994512859604
261,1,-3.318480800685809
261,2,-2.1171689989137654
261,3,-0.822436205827925
261,4,-3.2920288461789564
261,5,-0.3095151341103531
261,6,-3.4446872828833746
261,7,-3.5456158243871885
261,8,-0.24550697843454045
261,9,-1.2004387963118226
262,0,-0.42764572779235527
262,1,-2.3665390755382676
262,2,-1.6126899478457382
262,3,-2.7491879416851344
262,4,-1.4363249535036118
262,5,-0.8065129312715078
262,6,-3.0153031829381383
262,7,-0.660959782493012
262,8,-0.8558010938634015
262,9,-2.1819914128304667
263,0,-1.7474060183538775
263,1,-0.26719599208085343
263,2,-2.2542064364580954
263,3,-1.3702199067048921
263,4,-0.8144759895869211
263,5,-0.06771380177802103
263,6,-0.08373481762083188
263,7,-0.7718632445577938
263,8,-1.8253917700469822
263,9,-2.842478279957694
264,0,-0.12040721521581162
264,1,-3.3035245985153394
264,2,-1.087359555029897
264,3,-0.5498691895686294
264,4,-4.89372636115371
264,5,-1.0808246729732405
264,6,-2.4831321686056524
264,7,-1.8007171067213894
264,8,-0.340111477437617
264,9,-0.5904524791005502
265,0,-1.0447810337751244
265,1,-0.11334313268137143
265,2,-0.07964838393975189
265,3,-0.3982093657748064
265,4,-0.16538259548635895
265,5,-2.8843256317069024
265,6,-2.651489773770188
265,7,-1.5112110991322731
265,8,-4.079889910545665
265,9,-0.43815492195461814
266,0,-0.02498028115829971
266,1,-2.1066137046593343
266,2,-0.5695434331611124
266,3,-1.813469409726032
266,4,-2.207919140398667
266,5,-0.23814920766599496
266,6,-2.7657400883870453
266,7,-3.6372367521960776
266,8,-3.7541260683314523
266,9,-4.090702746396342
267,0,-0.6982939273312795
267,1,-1.5447852703340448
267,2,-0.5927962521450004
267,3,-2.9364825540158908
267,4,-1.5247110575876501
267,5,-0.09648806178956836
267,6,-0.7349227787015556
267,7,-0.3995690063621366
267,8,-2.3127877893616717
267,9,-0.525052952032701
268,0,-0.35129671680399377
268,1,-1.4667279766954155
268,2,-0.5744051581586256
268,3,-2.3644057935861196
268,4,-1.7762216997642732
268,5,-1.9238345159831292
268,6,-0.2895617162967029
268,7,-1.1196788005665623
268,8,-2.295552026467213
268,9,-1.2817909950134685
269,0,-1.7179330643563033
269,1,-0.43936112868283383
269,2,-0.4888147085851389
269,3,-1.8656775886010584
269,4,-0.5527067076656362
269,5,-0.8056744725774735
269,6,-2.4201258929302494
269,7,-2.0385132889202136
269,8,-3.238083316671505
269,9,-2.6818795380848583
270,0,-1.5401875660873512
270,1,-4.39036643865936
270,2,-0.4399357542695219
270,3,-1.2910719651171914
270,4,-2.1564718228256936
270,5,-2.6221556584577366
270,6,-2.4456954863952176
270,7,-0.1852705098481588
270,8,-1.0118398413365584
270,9,-0.701469555896844
271,0,-1.0038044645036017
271,1,-0.24726281161386268
271,2,-2.4817094503791046
271,3,-1.7103579583423458
271,4,-2.1808289863190593
271,5,-1.5368040689303897
271,6,-0.04805418302529654
271,7,-1.8793742174115449
271,8,-1.0379814814711272
271,9,-2.388032679035849
272,0,-2.697582193494294
272,1,-0.3452836201800635
272,2,-0.06700068900227377
272,3,-0.9828984371172074
272,4,-0.04141903222877542
272,5,-0.3552000459033235
272,6,-0.721891076107042
272,7,-0.0971649897939133
272,8,-0.32183216669612774
272,9,-3.0246464340883183
273,0,-0.8247049467116813
273,1,-3.5238651705980963
273,2,-0.20914253087171183
273,3,-0.4495529245196698
273,4,-3.5649537455558282
273,5,-1.0186628662300579
273,6,-4.720627674628407
273,7,-0.7860036547944417
273,8,-0.13358088394753867
273,9,-2.790780790490129
274,0,-0.5784470416531533
274,1,-3.056415995849172
274,2,-0.06745699705593694
274,3,-4.587552449989127
274,4,-0.3050939084286056
274,5,-0.19008527886312832
274,6,-0.4726137656113058
274,7,-0.9850250304338114
274,8,-0.1545769394354282
274,9,-0.7329403176816417
275,0,-0.14141873691350249
275,1,-1.4963884385234727
275,2,-3.6922834605421144
275,3,-0.764910657461741
275,4,-2.203729092302415
275,5,-1.256098171297907
275,6,-0.7087086852343737
275,7,-0.31867773460574556
275,8,-3.651204917841694
275,9,-0.33618463855246267
276,0,-0.6559644612952182
276,1,-3.655808952122468
276,2,-1.0122671689415912
276,3,-0.6168941534438376
276,4,-1.4479463203031555
276,5,-3.7168941967629143
276,6,-1.0889591771672236
276,7,-1.9061424528073736
276,8,-0.9453205608484349
276,9,-0.40296603127408226
277,0,-0.1383300437613136
277,1,-0.6459480284125533
277,2,-3.5494532231871343
277,3,-0.3337569965604873
277,4,-1.0705212030582443
277,5,-0.9418446046865567
277,6,-1.2364564337082784
277,7,-0.4802577346289596
277,8,-0.229988538327595
277,9,-6.995871637098944
278,0,-5.850814630016511
278,1,-0.6111183209238488
278,2,-1.0449531508790608
278,3,-1.2905228359174035
278,4,-0.7103894827822818
278,5,-1.3333990653014833
278,6,-0.25406065232068875
278,7,-0.19413638102644376
278,8,-0.2544226800626288
278,9,-1.9540805120213978
279,0,-2.154531489574631
279,1,-1.1109407998328102
279,2,-0.5892085735228857
279,3,-2.4703086394698444
279,4,-3.4868009427590927
279,5,-0.46281756515807293
279,6,-2.6353862546051716
279,7,-5.219464270993814
279,8,-1.0595283796398536
279,9,-0.44600479446714236
280,0,-0.04403492228144753
280,1,-0.6778533729486056
280,2,-2.801377158020987
280,3,-0.97583125337911
280,4,-2.971876371054665
280,5,-1.3022788406694843
280,6,-0.05036296213652045
280,7,-0.43401578686635855
280,8,-1.9742030579633592
280,9,-0.7473172744237663
281,0,-3.170435361821978
281,1,-1.3390779059086426
281,2,-1.7104475521066331
281,3,-3.3279264620479876
281,4,-2.619755856129794
281,5,-0.5152020364607736
281,6,-0.5574097813676481
281,7,-1.0002514565113017
281,8,-0.38843009088078323
281,9,-0.8034184879527058
282,0,-1.1139835601658135
282,1,-1.0401828022271813
282,2,-5.1061264116253655
282,3,-2.3903895420026005
282,4,-0.5874630709298889
282,5,-0.884099916028918
282,6,-0.44578836681308415
282,7,-1.3881138845630474
282,8,-0.40019515565650043
282,9,-1.0681140263668767
283,0,-1.528049702122713
283,1,-2.1955685373755047
283,2,-1.02006478313987
283,3,-1.960641579128864
283,4,-0.09095058993232534
283,5,-0.873689083092685
283,6,-2.7578296341176074
283,7,-2.2882227808551967
283,8,-0.5200693277862317
283,9,-0.7898619068270062
284,0,-2.123939851084072
284,1,-0.9431443677412951
284,2,-0.20576909564490792
284,3,-1.3650319995642617
284,4,-1.281765963892857
284,5,-1.9616740108980597
284,6,-0.6360046916358065
284,7,-0.07279538688126777
284,8,-0.1569126311345743
284,9,-0.6353399258999839
285,0,-0.17977985691227086
285,1,-2.781972787150096
285,2,-0.21353921571737516
285,3,-1.5136870881392266
285,4,-0.4088573116165909
285,5,-0.5079941521013653
285,6,-3.0330981365147416
285,7,-0.3769253362815352
285,8,-0.27118129864034196
285,9,-0.3415328105798572
286,0,-0.7809732859789809
286,1,-0.12124111343884104
286,2,-3.5384452306008027
286,3,-0.2669772834641278
286,4,-1.7236033757927254
286,5,-0.09110646978715554
286,6,-4.810463401438536
286,7,-0.29765755042293546
286,8,-2.58399489075306
286,9,-0.6433495923079384
287,0,-2.066828090593682
287,1,-5.08251427874746
287,2,-0.7807652756779292
287,3,-0.6106610512473732
287,4,-0.5174178212061633
287,5,-2.13494193132292
287,6,-3.3901746722355672
287,7,-0.713632364829844
287,8,-5.1829961325962355
287,9,-0.1309276791287353
288,0,-0.43337638205880824
288,1,-1.653202313725557
288,2,-2.449092207501615
288,3,-4.90667011997607
288,4,-0.8320246038934019
288,5,-0.37919434592167095
288,6,-1.239884460134513
288,7,-1.1763392126028402
288,8,-1.2791653185075718
288,9,-1.471697639428267
289,0,-0.3871960549036006
289,1,-1.3379759776391313
289,2,-1.7815412955399588
289,3,-3.094557441175443
289,4,-1.9416741700400408
289,5,-4.230587637968868
289,6,-0.20827042906165844
289,7,-0.9533414725990852
289,8,-0.2613981064350373
289,9,-5.325406941862127
290,0,-4.7416462346618236
290,1,-3.5385265898463003
290,2,-0.8054954000770942
290,3,-0.960809666764954
290,4,-0.8885449121381156
290,5,-2.5439479634160302
290,6,-0.13134551693756719
290,7,-2.5123142406225103
290,8,-1.1287505536527997
290,9,-0.6847720612773095
291,0,-0.24436844315454212
291,1,-0.22226378833361982
291,2,-1.4942343460928462
291,3,-0.3974303418153432
291,4,-0.2494201176635328
291,5,-0.5382138394930007
291,6,-1.328346153692523
291,7,-0.5121279144410339
291,8,-3.982023930343955
291,9,-1.3240622516057856
292,0,-3.1486736354914053
292,1,-0.18440237299352433
292,2,-1.0785127279382092
292,3,-1.0299602528585483
292,4,-0.4883578557020842
292,5,-2.003489449993557
292,6,-2.688037227322302
292,7,-0.8255881973755688
292,8,-0.5082613523106829
292,9,-5.540101285766226
293,0,-3.009292793886333
293,1,-0.2796126368337222
293,2,-1.869700907501715
293,3,-0.3614163275592332
293,4,-0.7673493913773005
293,5,-2.878034888594544
293,6,-0.5412170815373163
293,7,-1.1889336816494072
293,8,-1.2685995992048664
293,9,-3.144082542697638
294,0,-0.648537402960504
294,1,-0.34242240322382067
294,2,-0.6812316847085137
294,3,-5.11452019975773
294,4,-0.5285614490961055
294,5,-0.21401116949035345
294,6,-1.4768319904504568
294,7,-1.7355840682743684
294,8,-0.213783371637357
294,9,-0.8893384850010322
295,0,-5.015811792991965
295,1,-0.958729025468503
295,2,-2.097224429369773
295,3,-0.9863893339879829
295,4,-3.2316443308296288
295,5,-0.2609645379611118
295,6,-0.7042774058963406
295,7,-0.5286213137880823
295,8,-0.35092284562970955
295,9,-0.952773802677702
296,0,-0.9705513026681655
296,1,-2.620005184743961
296,2,-1.9982905826340522
296,3,-3.587697615925273
296,4,-0.4529230616586009
296,5,-1.0128325735141215
296,6,-2.001811530235316
296,7,-0.06039081688734811
296,8,-1.0293074588923055
296,9,-0.882108892732764
297,0,-3.9036982610983646
297,1,-4.317715088761323
297,2,-0.22099188596892178
297,3,-0.9795528620255347
297,4,-1.619911662592179
297,5,-2.5091871641645045
297,6,-0.24320906750985472
297,7,-2.5185296969851607
297,8,-0.08978561936907008
297,9,-0.6667745734265295
298,0,-3.6518046928041215
298,1,-0.7567262304486558
298,2,-0.678115929605759
298,3,-3.1478307383238637
298,4,-0.3017148235667935
298,5,-0.3757107551408
298,6,-1.1553923302956874
298,7,-0.5877728376859173
298,8,-2.093757584155707
298,9,-0.8926867116128325
299,0,-3.8845569099689374
299,1,-1.455109710245373
299,2,-2.842056122278201
299,3,-1.0595096499553933
299,4,-0.7624255103616927
299,5,-1.8593538703237342
299,6,-2.8464859800771114
299,7,-0.7337389905539043
299,8,-1.182580467443932
299,9,-3.324938217898331
300,0,-4.823200271955053
300,1,-2.3968473515928816
300,2,-2.2259618705407287
300,3,-1.6081372733871522
300,4,-2.656161067887585
300,5,-0.23012978492926087
300,6,-2.077053752943313
300,7,-1.0560087639717712
300,8,-0.3148230225673298
300,9,-2.7391992958484974
301,0,-0.27595371255698686
301,1,-0.7963494459135378
301,2,-4.415923900078668
301,3,-3.480841314221195
301,4,-0.5911237528988076
301,5,-1.4500962469324177
301,6,-2.496556749710343
301,7,-0.326633490293328
301,8,-0.8341584294104646
301,9,-3.788556130152512
302,0,-1.3934201896910121
302,1,-2.490599999875498
302,2,-1.5551906521750312
302,3,-0.1880469532110492
302,4,-1.196071683150231
302,5,-0.5078571974201863
302,6,-2.3656419970367555
302,7,-0.8121766835718415
302,8,-0.06580246814548278
302,9,-0.680865817391821
303,0,-0.14810530155798016
303,1,-6.17058486878158
303,2,-0.7269202936339982
303,3,-0.8300119026062933
303,4,-3.6469799925292263
303,5,-3.328504368342335
303,6,-1.827252985965991
303,7,-0.7048276533208265
303,8,-2.20335367904587
303,9,-0.7940031960850219
304,0,-3.291876327835315
304,1,-0.18978030664936094
304,2,-0.3008911124418421
304,3,-2.488322651571161
304,4,-0.9114152407570217
304,5,-0.01838906743414848
304,6,-0.17005281625566307
304,7,-0.7980446611051539
304,8,-0.5586297019738216
304,9,-0.10011468471387103
305,0,-0.8322296029340329
305,1,-0.06916552590567099
305,2,-2.766851424802559
305,3,-2.713242061712719
305,4,-3.9883155896797082
305,5,-0.7857698704007826
305,6,-1.9823255159569735
305,7,-0.5700726440070495
305,8,-0.3829028548887893
305,9,-0.5032018714948748
306,0,-0.047531827750486505
306,1,-0.09299764077188218
306,2,-0.21812436352670314
306,3,-0.19981033966242884
306,4,-0.8966825632724627
306,5,-1.1719815140844658
306,6,-1.8656817649979205
306,7,-0.1983517120470513
306,8,-1.1072885785224256
306,9,-2.2418854140462825
307,0,-2.6467162964745428
307,1,-0.09282067156040517
307,2,-0.7859639384241629
307,3,-0.15132510096735716
307,4,-2.1276079072878336
307,5,-2.05227427244529
307,6,-1.8891942414623173
307,7,-1.2822665945535119
307,8,-0.811571232894283
307,9,-0.7722117489276877
308,0,-2.7990779763265006
308,1,-0.2545941023195487
308,2,-2.0965603529149752
308,3,-0.6848604729991306
308,4,-2.2059505285283385
308,5,-0.3778352200035348
308,6,-0.6926209789610871
308,7,-0.260116594962733
308,8,-3.7578549250441604
308,9,-1.0715509921252009
309,0,-0.09837479447992668
309,1,-0.3446918900197655
309,2,-3.163100415187784
309,3,-1.441949008876381
309,4,-0.9912092746229072
309,5,-0.5849410844995638
309,6,-2.092736271585496
309,7,-1.9568796686093046
309,8,-2.241051884958964
309,9,-1.8509685166674332
310,0,-3.3017981141521164
310,1,-1.6804150605472625
310,2,-1.1233359946781412
310,3,-1.7481874525417624
310,4,-0.6510793429746171
310,5,-3.8584568799194163
310,6,-4.474766714007938
310,7,-1.8355655695517044
310,8,-0.29293016767888724
310,9,-0.5059319214507219
311,0,-0.8091307405257954
311,1,-0.8875520215593184
311,2,-1.3507864589887504
311,3,-0.47552260953421327
311,4,-0.15654902827379455
311,5,-1.10636842416018
311,6,-3.9962822051968927
311,7,-0.9955311358450767
311,8,-0.6480988928541288
311,9,-1.1395586136279585
312,0,-3.254557834346569
312,1,-0.077388208914362
312,2,-0.21409934900849684
312,3,-0.2850492764301529
312,4,-5.15841604041367
312,5,-0.6904646627034384
312,6,-1.1102439484629554
312,7,-1.4123780748247754
312,8,-0.28595171640169226
312,9,-0.1303747157227059
313,0,-0.8560287830012916
313,1,-2.245701615625268
313,2,-0.19475593114946754
313,3,-1.0515953129090534
313,4,-3.1725857694287924
313,5,-2.3915771085992343
313,6,-1.1683288814599249
313,7,-1.8965605673973607
313,8,-1.7371462211932702
313,9,-0.31851267593625016
314,0,-1.1989639994045185
314,1,-1.4255853830126832
314,2,-0.26573034264469053
314,3,-1.9463143647886187
314,4,-0.5152362917368178
314,5,-3.753073952146672
314,6,-0.27930950181448994
314,7,-3.3789149926888236
314,8,-0.50714548296502
314,9,-1.701566573824297
315,0,-2.7026974092932936
315,1,-0.3359274170407121
315,2,-0.19827934957133628
315,3,-4.070471740835298
315,4,-3.3823883260091896
315,5,-0.20909998128247703
315,6,-0.17874064556049218
315,7,-1.9566001253395808
315,8,-0.6873914256277587
315,9,-0.33353128312190816
316,0,-0.0819084128702149
316,1,-2.02783445354848
316,2,-0.30936447225592995
316,3,-1.2257118112273766
316,4,-0.8754906088384757
316,5,-0.3422955498486171
316,6,-1.1369690904516807
316,7,-1.9836104610647514
316,8,-0.26617351388537697
316,9,-1.3496362908829547
317,0,-2.3438970969429724
317,1,-0.3675775129470336
317,2,-1.435954128558235
317,3,-1.2854676359922812
317,4,-0.6746594157475307
317,5,-5.020363514415909
317,6,-2.0301442928913365
317,7,-2.0658164291764587
317,8,-0.144623501400754
317,9,-1.6359008370832813
318,0,-0.8970339869405396
318,1,-2.7018226209759195
318,2,-0.3592698259149252
318,3,-1.0646145061390997
318,4,-0.2521065896798961
318,5,-2.4722573708366022
318,6,-1.6979832700845323
318,7,-1.5186673548766136
318,8,-1.3058861183117807
318,9,-0.25287646217940585
319,0,-0.5450703379479063
319,1,-0.8761743372773408
319,2,-2.45707735242628
319,3,-0.19391038458011478
319,4,-1.5215610626635336
319,5,-1.2431473540225304
319,6,-4.28603996928587
319,7,-1.231452894431691
319,8,-0.04887050535285861
319,9,-1.8890418722163165
320,0,-2.0948111413585098
320,1,-3.128848478952678
320,2,-2.8155937045914476
320,3,-1.5022514907088473
320,4,-1.2887378088798598
320,5,-1.4618634682833787
320,6,-1.0804995649240658
320,7,-1.4090835779097137
320,8,-0.8835353591473653
320,9,-5.758593560096947
321,0,-0.27421625549984513
321,1,-0.5325222064415661
321,2,-0.5144655701606866
321,3,-0.9125687624933656
321,4,-1.9732477674275521
321,5,-0.7182421686902174
321,6,-1.7804610554308218
321,7,-1.3767884109132558
321,8,-1.1142155686682151
321,9,-1.1173878620565987
322,0,-3.6910820472637824
322,1,-0.2340315274926081
322,2,-0.38882368104955484
322,3,-1.184988575300838
322,4,-0.14987926790221187
322,5,-0.42112263648706355
322,6,-1.2853483850437644
322,7,-0.7734311115712939
322,8,-0.7454418721754158
322,9,-0.1502467352606326
323,0,-0.271799009320895
323,1,-0.6423948101189851
323,2,-0.6345229590579055
323,3,-0.7053307213663652
323,4,-0.21976599334880778
323,5,-0.3403539655697329
323,6,-0.06736988490186924
323,7,-0.18521489564396595
323,8,-0.10584365902838969
323,9,-2.344215796174351
324,0,-1.321935128286132
324,1,-1.3212308340789563
324,2,-2.5319523342471673
324,3,-3.69161590749757
324,4,-1.7020796993291791
324,5,-0.05780182678366216
324,6,-3.4095041631033083
324,7,-0.5229836617369981
324,8,-1.663131758067089
324,9,-0.06640673190491135
325,0,-1.069306415658121
325,1,-3.4761978597244996
325,2,-0.2861002304635745
325,3,-1.167416507256271
325,4,-2.7557182793644706
325,5,-0.194926821736835
325,6,-2.145793147317512
325,7,-0.6529596454866275
325,8,-0.7236745249576662
325,9,-0.9923124416047261
326,0,-1.0228313208092812
326,1,-1.9164813050634795
326,2,-0.5998689848107379
326,3,-1.5619502107676824
326,4,-2.9217790404398793
326,5,-0.6050357152169349
326,6,-1.4181327084125144
326,7,-1.575603677669904
326,8,-1.5124044949339361
326,9,-1.487976727340131
327,0,-2.406400701080319
327,1,-4.049478457172839
327,2,-4.24604023884184
327,3,-3.7054509606512793
327,4,-4.683809326974563
327,5,-2.448195268215565
327,6,-0.3635669088902222
327,7,-0.2138438837251831
327,8,-0.0540240893494326
327,9,-2.6277889802736762
328,0,-1.8569803088850199
328,1,-2.2471234277740995
328,2,-2.7448801832564786
328,3,-1.8161229493189128
328,4,-3.525806910549525
328,5,-0.4296854641858965
328,6,-0.5064717012051159
328,7,-0.41609332867222426
328,8,-2.311159199214693
328,9,-0.8781130896218222
329,0,-0.5197761557928916
329,1,-0.46705631069623854
329,2,-1.9944462014444873
329,3,-0.35522189255595693
329,4,-0.4964106863499825
329,5,-2.0438022050694418
329,6,-1.7607023038871974
329,7,-0.15191069273412916
329,8,-2.758093854009325
329,9,-0.7242979166953853
330,0,-0.7735315397642728
330,1,-3.1114734081051445
330,2,-0.6229558755444276
330,3,-2.958245374770138
330,4,-1.5853690530130633
330,5,-0.21029393745758362
330,6,-1.3795808154064308
330,7,-4.216537654464418
330,8,-1.4407352137697769
330,9,-1.639178418026181
331,0,-2.3912007692186488
331,1,-1.9485443531843398
331,2,-0.4189908634897914
331,3,-0.9541973656798086
331,4,-7.093634989235646
331,5,-4.641449706148194
331,6,-0.5506277054889963
331,7,-0.17986431777807824
331,8,-0.1170497837921724
331,9,-3.4401149518247296
332,0,-2.6914488315353764
332,1,-0.5713480962794644
332,2,-0.6051118038847736
332,3,-0.9173201782731775
332,4,-2.8041526404815924
332,5,-0.6376962361722869
332,6,-0.6506066466086097
332,7,-0.23445016850284583
332,8,-1.0043158145881201
332,9,-1.957698479164096
333,0,-0.37613182121034794
333,1,-1.4164123395397994
333,2,-2.17456623585649
333,3,-0.6913727637797237
333,4,-1.9513917083253545
333,5,-1.864924064484311
333,6,-2.1968831621016345
